primary_id,measure,year,cost_1,cost_2,cost_3,cost_4,cost_5,cost_6,cost_7,cost_8,cost_9,cost_10,cost_11,cost_12,cost_13,cost_14,cost_15,cost_16,cost_17,cost_18,cost_19,cost_20,cost_21,cost_22,cost_23,cost_24,cost_25
29,measure_1,2022,0.732125483943073,0.8957908448347293,0.5776364772897831,0.006700107362733632,0.2468569870281594,0.06817831776550054,0.3142860761945099,0.476782376074651,0.7862407197028958,0.7270628945922784,0.7101573809696828,0.3525555775896452,0.6603507302026609,0.42891000575461924,0.33402785412003666,0.7999394382023245,0.7800228225693643,0.8635128722299917,0.5105489999154108,0.7303369258894317,0.04313022166738911,0.33054216951373083,0.7957589585250203,0.2117975612874654,0.7709899643938666
29,measure_1,2027,0.29499259933992206,0.6409383655193411,0.8433550257064033,0.35152866599084753,0.5596944623778731,0.4068269886089684,0.9560109336079378,0.26821013569574215,0.5430940206578265,0.8889421218113753,0.9899706509665671,0.4491760590950503,0.6087186447725456,0.9507068353825234,0.5964567046498658,0.6511606717631152,0.8550745537089066,0.7396898788570282,0.4319556995180551,0.25049110273058206,0.16857703917278855,0.9162446957277555,0.44462356257426505,0.12279811508952809,0.7104650519144767
29,measure_1,2032,0.4253788210399101,0.019050964724864894,0.5659501556934095,0.08430772017695243,0.5930796619596003,0.34850923826575064,0.2642686987483823,0.5839675167340935,0.4809157310385265,0.045744325139372655,0.49613008487664334,0.8670349048905032,0.954800677533654,0.029206744498086246,0.4582206040008914,0.9337137318221821,0.013421459029837157,0.09631796863525122,0.18344748296257396,0.7278460067707955,0.40087593931155463,0.8575955766605154,0.2985361507214298,0.4421808383386949,0.038220813812328225
29,measure_1,2037,0.041583066939400726,0.9514592648752871,0.8827038162205831,0.769101930711032,0.6421557607028763,0.6157974195200191,0.9757102898306306,0.000895407231634282,0.07779342222579022,0.36926477868217655,0.851168600544985,0.6826895912936226,0.02164724182647748,0.9877526418488828,0.3809895002526654,0.3920321709846428,0.4238938946709796,0.04961773065076147,0.287370963033601,0.7474100637621612,0.25754643577748426,0.4918207489030767,0.7839484926983404,0.0043120056692728115,0.9553909068746673
29,measure_1,2042,0.19471410938619416,0.8259768534886858,0.02088908903877107,0.8678008492034502,0.9081445230642334,0.9992737696077764,0.866885421625258,0.8892036405130948,0.13778638332611015,0.3745648044547121,0.5317613982267424,0.44863555810599065,0.24647214232038273,0.12920346028968155,0.08339350098776932,0.613483263533638,0.46164462044598853,0.8620224475602382,0.33519922657752554,0.3750598573634786,0.2597709629656244,0.7855100214884176,0.9662431530068971,0.9377328239222814,0.24174014397741428
29,measure_1,2047,0.9828374094271465,0.8680846765904103,0.15095284722906133,0.05460692558857394,0.13394544779641815,0.6946638554963007,0.7185992231513537,0.4011226001944953,0.6303915693893624,0.8664483164829442,0.8480642878506957,0.34700714085012185,0.058735633731240355,0.21852179387010562,0.3852428809839863,0.3870430798006518,0.3011250070710926,0.2849868610749504,0.4121325568251094,0.4916980061391345,0.21958840727039897,0.2839735196739216,0.4760714949622421,0.4559985552749507,0.7521192759304959
29,measure_2,2022,0.46049443431147574,0.6322715626200427,0.620939943628383,0.5840861565202979,0.9210526752137588,0.2555735041395628,0.9733921355883083,0.35106149404105336,0.9449548406494923,0.4544083742961643,0.14138274087702785,0.6248475891918716,0.33531864728829164,0.8312422561633317,0.7717866048428226,0.05424882787711538,0.4429684443163274,0.23270052005381414,0.3608929375354327,0.08010404262986115,0.5904092271909508,0.28225092369595306,0.9454125747176237,0.7293296795804577,0.6112109677595418
29,measure_2,2027,0.846544625699132,0.5165202318919387,0.7657999159724832,0.6582771232761245,0.960393577615552,0.04800349130709425,0.7967485239484795,0.9256871002596422,0.5134414447120813,0.5908262239791756,0.814004194627866,0.9179191777768316,0.8632141128048834,0.20244953412779143,0.9233172509749045,0.04609915933230757,0.9533567041123543,0.03098226285884753,0.14093136286381525,0.28593111184445974,0.4990512872304639,0.3960200044481227,0.4186447327437184,0.2937053255337746,0.1271461991995365
29,measure_2,2032,0.7380419398275714,0.826528839226199,0.33254664733094297,0.510538740732479,0.596560186884583,0.32041238355036605,0.9332207674052245,0.336866867101576,0.8461069208632808,0.4644851818932415,0.26698469549609194,0.6130149846421028,0.9457477145582722,0.414374502626646,0.04584309245284901,0.9695724575808038,0.4060098398070895,0.36447311023684903,0.22651961854485292,0.046916434284777764,0.7725451537421654,0.3178220637132061,0.41248785886405004,0.1753311877601027,0.3946662816872841
29,measure_2,2037,0.5392776149970536,0.03540459969748366,0.5020202365519357,0.9484584726536626,0.6789189561663755,0.4841466218484296,0.6852601278326461,0.36073886325072035,0.37103498873898677,0.30422235061735103,0.9999180132888762,0.003207058148087971,0.6759243816352848,0.7664355595870057,0.5663403152062277,0.4250418183343113,0.1672823806161754,0.4037839588554516,0.09554772432407221,0.5396683176436449,0.5634006775489104,0.5627637588859798,0.5859775654476304,0.39932700984966285,0.7464768379782488
