primary_id,measure,year,cost_1,cost_2,cost_3,cost_4,cost_5,cost_6,cost_7,cost_8,cost_9,cost_10,cost_11,cost_12,cost_13,cost_14,cost_15,cost_16,cost_17,cost_18,cost_19,cost_20,cost_21,cost_22,cost_23,cost_24,cost_25
44,measure_1,2022,0.35200558258028614,0.5476557755411036,0.7951358507198175,0.4361163626641449,0.29363337014409086,0.1034043487760079,0.4959809899440054,0.018595125189461936,0.01595496012563169,0.015475092329575335,0.12208919480935854,0.7245852062987328,0.38204803103657725,0.10122664118128089,0.428634263761818,0.48505976042150145,0.03823202930560354,0.40438825593637195,0.3779229623212168,0.1782281487729498,0.8187343631733484,0.9282085197822234,0.16729123552607417,0.8199031889881923,0.24907494781873651
44,measure_1,2027,0.41956343675975716,0.49316561547348303,0.5219054996583716,0.7150931685313593,0.5467811872144608,0.07794923480402183,0.6000544474519164,0.12200534507763683,0.27505180856444245,0.06459068570720938,0.6232511230595656,0.28533843703532025,0.7466685925954011,0.6577307993719608,0.22176714335948233,0.6228786647977325,0.959177576920528,0.8635228854784424,0.6417535767174853,0.4716947514024611,0.05616892588467326,0.6557972746352331,0.3378318493196719,0.681479841080128,0.6206169761584343
44,measure_1,2032,0.5156803804115578,0.6487006750611519,0.06826091275991208,0.8840765059732286,0.390890249069039,0.5228695153073866,0.5664625471761736,0.15109775538358583,0.14907572814212688,0.04719201810705509,0.006604042121809983,0.3332446708265776,0.18229910206600852,0.12176820059973992,0.2644731254665439,0.025772482206702918,0.8779377652592913,0.38900599873845,0.8925368176755616,0.649129790936147,0.5831596823010782,0.7822952793711335,0.5435962040935753,0.5003859231584488,0.06818221300785965
44,measure_1,2037,0.07031714840072112,0.07838148818463808,0.9264825387035668,0.6362909065921718,0.16252228486384424,0.6127752866691442,0.7629342150990771,0.44352076963570486,0.44916944860135455,0.8807970195730498,0.5110698751166949,0.08343591289877883,0.774513041064338,0.17763659521699282,0.49913451741297077,0.702471254391666,0.5825752245411122,0.760864293933214,0.09529111842813509,0.7300423738447025,0.10660051860697861,0.2551955782427514,0.9690975971382594,0.39997824528916137,0.05250605260200081
44,measure_1,2042,0.0559354236513957,0.9488071159176908,0.28330018765331233,0.9497498533536959,0.9616097912726068,0.9176463031198656,0.08237424153998218,0.11825781301773353,0.12377499173458395,0.5684019157351146,0.060923772431219714,0.9884576746210023,0.29874462374042776,0.2119709865177366,0.9126071456068079,0.22507768570969922,0.8150672322161225,0.4882265359424869,0.34436285056182603,0.3035600134998998,0.7219925174813199,0.4231072591569117,0.3754583801484146,0.5153910819436379,0.46445384225663533
44,measure_1,2047,0.4365213356449832,0.17347205054353365,0.26554971966821594,0.9271841582303219,0.5033743552212362,0.9490715679070756,0.9528359197493746,0.6340615653173011,0.3537078047741473,0.8197146627445966,0.8910467899613328,0.5046700542067856,0.5614073768112458,0.30831136959493344,0.27749341716090015,0.3443692237785385,0.20431319014500882,0.6112553679623338,0.9828562437208176,0.01638086828127172,0.4376924101032824,0.39517143986459324,0.9106336001432772,0.9852584736510459,0.3968951517373913
44,measure_2,2022,0.3980724210533434,0.7023185599456631,0.8401239612772213,0.237013080297524,0.32885798106179176,0.9082581028912744,0.9409406008593361,0.33887053732034633,0.37912064115705935,0.01599658011099292,0.9001596161693678,0.6500408555439945,0.7694804675990937,0.1418959094321457,0.46327923957092454,0.44565333940839613,0.19027932319717655,0.6551492205922026,0.2702374922593056,0.42051942488775573,0.10557925582260341,0.9755885039920321,0.5140768279272028,0.382336419489707,0.6930529884403913
44,measure_2,2027,0.25212527331261203,0.907812504235707,0.2563467123640002,0.5168970019830297,0.5726109804951313,0.5534622828036898,0.3741202765662073,0.5214436989371866,0.24822678519763064,0.3747365581958373,0.667590791128995,0.6984506647042641,0.21130688664189545,0.441674099273496,0.40578274051863605,0.43252492577693225,0.2676994832140993,0.09686668365212225,0.5683270670009999,0.1554803476079072,0.4778151102856746,0.09659446415701423,0.3682923617450268,0.2129569826586547,0.22667111406417606
44,measure_2,2032,0.4338560637100509,0.9153391028644012,0.4528783895750189,0.28130037746513414,0.7273822811478132,0.009337536679115854,0.6200281964364277,0.760679002061934,0.05993811431786611,0.4181698335781968,0.7521989175255228,0.5776971633822873,0.006781022197614894,0.455268130345708,0.41799102890613526,0.8887498141991321,0.1780051335817705,0.9011544117938164,0.19100788263314683,0.671134886869512,0.4922138575151499,0.35766198864951504,0.9074809111170736,0.2506055109050612,0.4706846969359293
44,measure_2,2037,0.936284182804816,0.9960103082944296,0.4826814364896117,0.9240441643511109,0.16839099124053203,0.6128424251574315,0.9761596811484606,0.3400762386479267,0.599415397578461,0.1691529483842391,0.18326004994394818,0.9256974763691485,0.17530235401172567,0.7814505001661196,0.8452874653675202,0.011720021796602698,0.4290447379008815,0.649836158154966,0.4342625980785755,0.35477091602359434,0.5582879538668625,0.18696163762243867,0.4463966283588585,0.670963139571475,0.16278856799202734
