primary_id,measure,year,field_1,field_2,field_3,field_4,field_5,field_6,field_7,field_8,field_9,field_10,field_11,field_12,field_13,field_14,field_15,field_16,field_17,field_18,field_19,field_20,field_21,field_22,field_23,field_24,field_25,field_26,field_27,field_28,field_29,field_30,field_31,field_32,field_33,field_34,field_35
7,measure_1,2022,0.8645776098379352,0.90429785232868,0.2556521967998988,0.23279419123678158,0.34141669769109073,0.813061747809459,0.22684731856225815,0.01973453093433708,0.8079716122410985,0.8505259210293242,0.18895704111839562,0.5988639908063386,0.2603957294132948,0.6333492182237488,0.13805339438195685,0.49097007915754365,0.8026415762250776,0.6616349304562481,0.42315068928924926,0.01991205720657785,0.6640162486822567,0.8737685471763672,0.5080666276598684,0.5456253140858733,0.9923584954920912,0.3143896053879984,0.47573818108605814,0.9809156291218306,0.9882293691555694,0.9599142869070958,0.5110194815046017,0.39231741541673604,0.5709585198254785,0.5086127206186847,0.17734064893008594
7,measure_1,2023,0.4125249496202382,0.9724459047440728,0.4666882595365851,0.6904960096469245,0.9880307474330775,0.839843839966642,0.4109778077452263,0.4544714154310915,0.8556142878025603,0.030688811353694168,0.6066949589039511,0.6908881478317865,0.3491575022407829,0.004389976427286113,0.302944175463865,0.27130793692828115,0.4506877779058098,0.5588526506021884,0.322378164385665,0.12337328649330626,0.5793082874717196,0.012924613616108305,0.8575208766641017,0.31488943639430556,0.8879103987640141,0.49775756325881226,0.3436712986835605,0.4539692471959984,0.6807111358009555,0.861210903699482,0.5307214587253166,0.9297235797023231,0.6326124828487693,0.45104824072503247,0.46638382143762225
7,measure_1,2024,0.537445015411813,0.9520556810055097,0.5607382989664569,0.9955033397224989,0.4193933747785674,0.6749072619332444,0.6550865612790568,0.9557698008036963,0.8967457602097166,0.6575249864771163,0.018919339707017757,0.9873858073552998,0.1833460245185321,0.6034696001085518,0.26806437034213737,0.023053424597829997,0.3270163259136749,0.6456226610195858,0.213438858123581,0.06353886981716228,0.8607547281219498,0.7062966356999257,0.7118159786852124,0.4782747770835992,0.3274200669727084,0.6807413567475645,0.6069995540575295,0.4924569286770982,0.13198562093489685,0.17646785814387422,0.6706479729866179,0.2517427762406951,0.6686213441406099,0.6448911040509676,0.36603258505296954
7,measure_1,2025,0.5733559716392045,0.6492323581551086,0.9803668232860429,0.8117447436094113,0.8904234346208356,0.06470605885190084,0.32495110224993673,0.8535917200759054,0.7100404341797066,0.26282491820532083,0.15451454767422568,0.14200054558003494,0.39373776108880065,0.3965098800176343,0.17549443836505918,0.9467350465372778,0.488639839339167,0.09124854823673623,0.3011196891898189,0.22825566932336205,0.44097694176100444,0.2432748872832824,0.5645840727315075,0.050749903871436186,0.24984049405887876,0.9574390105550732,0.44993099350560706,0.5632980917406176,0.5966122878108376,0.16860206061019323,0.04351340636316514,0.353634375859035,0.6658407247796368,0.9642659549329411,0.29104070178709973
7,measure_1,2026,0.2906844437574806,0.11155867975654932,0.0569905675627318,0.29081431162538873,0.1467338886831676,0.03408986905134204,0.2711343103136613,0.9462547278915798,0.20454263054002364,0.2840034970288391,0.14968804066657826,0.0659483501277427,0.9197731432030096,0.027433012658487188,0.9819952417000971,0.8213451067894791,0.18517209384342193,0.1998944505814957,0.09257523525208056,0.8706775283262227,0.994017876643415,0.6019653674725068,0.6046417136611115,0.5776493810355093,0.876592488723409,0.9057185829322458,0.9927544965703138,0.41746504322797573,0.3949400196849778,0.008469226721276701,0.26534712832020835,0.08346765048017513,0.03426690060764137,0.945996487053273,0.026818216080419455
7,measure_1,2027,0.42684953502806955,0.8831811040190988,0.7200342046723709,0.656367864565038,0.20772210855016837,0.07234698962925468,0.9307664412533381,0.05592657641401666,0.6730461393145128,0.174530854689398,0.7307725321478978,0.5912944105162997,0.7112233492996869,0.9298655220693551,0.998021502421335,0.7538624065171299,0.4873613323443564,0.6536930004341563,0.377293256986339,0.4713533540582153,0.7421591944149077,0.7304047038701925,0.80852170555882,0.04065400237961547,0.20396124116924252,0.21454933058000392,0.6176896422611882,0.3015873373577873,0.26563308331105184,0.5204750364365163,0.36860714579298726,0.5932278590275281,0.6624578411305474,0.30813317945879637,0.5514850660283726
7,measure_1,2028,0.4541525439845695,0.11980421640507866,0.9269224189876242,0.03178266897731874,0.03435123414367036,0.6065183784561553,0.6574968572015966,0.1637055729286414,0.5605399728447419,0.1428900740712754,0.2672786904829495,0.4559534073433157,0.9393201338258234,0.16457360222399697,0.4920449620035712,0.8163847356154404,0.6431372784200101,0.20080900745225638,0.9261054868731917,0.3166693604747376,0.7491444572653472,0.17772584166039773,0.9177309400640323,0.6521599611650236,0.8197952569572605,0.5472107978137899,0.1868314521481147,0.5671495444922845,0.6188030343319999,0.01192531036218869,0.9172400736344717,0.9322685137144912,0.39692145509741783,0.2440739042789093,0.712813700283881
7,measure_1,2029,0.8318593698978839,0.8573800522387668,0.15637687136972345,0.9666613688053028,0.01985975236868298,0.8808107613671039,0.17865879163735643,0.699048076545647,0.4119602034807658,0.9772323517262363,0.16226205155409046,0.6141592794571789,0.8031224515622273,0.4019277076194212,0.2639185007228313,0.2265068196405008,0.7964101643477605,0.8587604771608793,0.4815593849358384,0.21695440555829448,0.21624023939760395,0.20040742042975324,0.9795170612589508,0.8592036955227965,0.9305722258863378,0.980102145622329,0.8530000310314867,0.3154631100028429,0.5269457001217462,0.8678050629399108,0.0006642281226074687,0.14752629875995915,0.7157913205979921,0.9414827446163714,0.24381571486796383
7,measure_1,2030,0.9869463712187572,0.19261658357237643,0.8216822405254155,0.6718997732370382,0.5902482524125245,0.6256853009053006,0.1903167985292752,0.3546414444382552,0.5868574844679673,0.28739112480004614,0.3037511233664013,0.3965495512339875,0.137766488150177,0.46894009037122586,0.653036757856918,0.5365873087623759,0.1905476343029313,0.21624035119889373,0.056792429125344546,0.1962468390658222,0.05842420281161875,0.9421693452190264,0.9380700620911483,0.4091462084686531,0.3756408067999184,0.8852549637915571,0.711984177844123,0.07380127264910896,0.4639454227369648,0.4267023038237354,0.7971211187587937,0.7271367132236544,0.501267194566089,0.8365886459800498,0.4597160986312233
7,measure_1,2031,0.045422766585110574,0.19928753823571654,0.5635240540562203,0.8820032184090747,0.6509834947231508,0.997794496725227,0.41967790938395033,0.4665501287815512,0.6092410219929798,0.12121791789773173,0.7108331352630962,0.5494079482276747,0.35653405166694396,0.14734479603299921,0.49809330713910493,0.8499669172579762,0.7162859984865599,0.97462081052956,0.7268863294231515,0.48421653485943594,0.22078714972011848,0.9055407472331434,0.7688826082506087,0.22329234144974175,0.9647470626082125,0.6255852626953397,0.1799280816154466,0.5796934761973638,0.7810914214477229,0.8898983484790367,0.4730268773419355,0.10030324619474573,0.8239806358704967,0.672247359772388,0.6302248402456813
7,measure_1,2032,0.9375536868438364,0.04948685102566441,0.9328883663315567,0.5228893883303167,0.19716343935141056,0.23851335346961577,0.535717933785881,0.24458068782158915,0.07301876599187052,0.5707792552636011,0.8551363566678468,0.5296914058775546,0.08169606407594199,0.8956108225473096,0.7022898138317046,0.09909629020714794,0.1372024775914239,0.673452646077768,0.7896748887144324,0.18133698366739015,0.7830634242166437,0.41280413266594873,0.5153864689282683,0.426960059969658,0.8305369295928727,0.46193761162870206,0.8960985215804113,0.17764482262971237,0.33279587597849136,0.36499759293672895,0.20276903879797947,0.8203595142204457,0.42597546499366423,0.05552504964968796,0.3194696274426797
7,measure_1,2033,0.7410699716860103,0.4032883717550013,0.8551873432391822,0.7658433563614534,0.3829459430076054,0.6680106776342216,0.3582037173961242,0.8822548515293464,0.6819535801514907,0.08432304418983472,0.8028029186638059,0.8640018214811507,0.9976301713781559,0.44655877089139073,0.14419839694453906,0.03609817728980458,0.8969092320804458,0.057940383334495915,0.4847254988135442,0.2757433445539218,0.9797257815647554,0.574254345852353,0.626309355162838,0.6607412715111946,0.590899750548256,0.8657054118440234,0.026282997471898106,0.7888159149006063,0.8385626751263173,0.6796331336531911,0.7828399656824955,0.6353061353607607,0.5193161907702505,0.49233547991117443,0.7585589463956719
7,measure_1,2034,0.6665097903771994,0.423131482217602,0.41638101930760696,0.1903282928904706,0.7691599031355991,0.37542231752104915,0.91162568940168,0.7471092687958132,0.7417324221570465,0.4308906224833058,0.3639735376920088,0.3271539149668017,0.7918751049390207,0.1718343846250613,0.1441272688578752,0.6013157956667222,0.7425123374461325,0.3701659803006836,0.3882215216066942,0.9573210468801623,0.8476756873581145,0.4685309429213347,0.7379601541201786,0.05849485070020044,0.053319780814719664,0.8219324281688186,0.8568026355184819,0.49373153674120285,0.5027866294998048,0.9423572328988956,0.6017844334920179,0.12103975023775781,0.4950620281360507,0.24839211952827034,0.705396527170177
7,measure_1,2035,0.7804606427445665,0.9486284415538387,0.26871274891933583,0.06662290287737338,0.7635307306867213,0.8186310541844225,0.1435039744989255,0.27188330824562723,0.2627495601741815,0.25442636137586827,0.5715104873698053,0.39342709895527805,0.9333272600329909,0.4573432754314096,0.4316186706928259,0.664375589478001,0.6660016554875466,0.335894742778287,0.12215504516543418,0.6096831106372533,0.2428637546253507,0.011279003334160653,0.9249008291757965,0.2069306050975186,0.9893699369537726,0.9133933243881738,0.26684019315245955,0.8402870617646229,0.8305065144495853,0.5147974923745957,0.010885709732439408,0.44560985460747726,0.007380885712228613,0.7793294465137949,0.1668008238712263
7,measure_1,2036,0.9106665970329932,0.11142115128384056,0.9117771051151341,0.07858944732882922,0.30519657840578873,0.008791516395986076,0.4629603975788321,0.3582843301735449,0.405965934947251,0.5074503268648736,0.9150825784796477,0.6423198597746935,0.6804543206975574,0.7359262077933313,0.4436453484559304,0.10164582548594758,0.9536409000843994,0.4945855996160924,0.4926085995647581,0.08798828022556837,0.6310058595095401,0.2750138841119425,0.818769811772646,0.1258763106220392,0.6919099160982588,0.14851292239237857,0.7161017449607945,0.6082840690963862,0.35052690427733735,0.5992621806825524,0.9369846298577945,0.8465291999480089,0.05137890697931968,0.29234972788859714,0.7511164381040865
7,measure_1,2037,0.9604592758414899,0.9512915980731339,0.9588316011755077,0.0940491294542456,0.9350519684035127,0.8121493451580014,0.5236375256057351,0.7926701300492497,0.01594288452009962,0.9455117092978698,0.20028807187031206,0.10770853881576137,0.37292226537841033,0.677480313959257,0.34318217476627066,0.2193982683198873,0.9160956987921742,0.27280827416073805,0.3209988494839586,0.44454497023432715,0.17215623375793032,0.19771521747517506,0.7973906277720412,0.989574558438277,0.9901857674459421,0.927997828970389,0.7488505601103738,0.09193060959512134,0.3854330063363278,0.28597133653638407,0.0990091414071631,0.32805970413521524,0.9310320113356898,0.10914279513268166,0.2871968696269577
7,measure_1,2038,0.7029077857673477,0.980044467322717,0.486665751277774,0.4133368100527801,0.1357815166436298,0.9254492500522701,0.7535782266147792,0.585786232793267,0.8428266623711135,0.7320167417152292,0.3243966772810052,0.14300298333803596,0.07780489651519784,0.9770259917563522,0.5671894024589272,0.8181457979031216,0.7808269889117874,0.3057305710379712,0.40509449859061863,0.5639943304528906,0.3920096672124592,0.452464368555091,0.36486832968579785,0.9467802566081599,0.8048315540359088,0.032363330753996444,0.16197766809998027,0.8902437739850926,0.2784417726134777,0.7258507026627025,0.27401185612294265,0.9969117349557693,0.6498023041489076,0.4169583854152429,0.3805365521039378
7,measure_1,2039,0.5644074650372137,0.7566074689669908,0.41771625265292966,0.7550988460271046,0.5512753952074407,0.608417673533183,0.27034996518560117,0.5444714096223972,0.46715455311937837,0.24657429279731502,0.04816024376192252,0.9759909308059183,0.8134793552694186,0.6888301975386609,0.3888111265183817,0.33673242544099813,0.8826970965340007,0.6459011355699945,0.1461268194992218,0.9042177370590557,0.3758493876872855,0.3342630201624388,0.7760532798975576,0.85823477726108,0.4947293974697745,0.9942975927244271,0.6892822321639734,0.64135331968087,0.5629083552720825,0.7938034938823103,0.7181066187311524,0.5785079999576204,0.9217232450100281,0.8013875516133374,0.13162243456965217
7,measure_1,2040,0.9236995854043604,0.08921153196770337,0.0808821189820138,0.3910135391703752,0.49188133214587704,0.32885959431746514,0.8717483707279267,0.5672435644904826,0.5629898618464815,0.6176944689674405,0.003819351370515034,0.31055024989407387,0.7189753145091012,0.46879929853138,0.6346313585903156,0.39052977159020985,0.24811680855186447,0.8916268494157865,0.009974213189398728,0.0246928372300248,0.1886920201135629,0.7641118729262855,0.004959804452411953,0.23102774241858282,0.829795833894531,0.18827539541714422,0.20727928687084918,0.08106755322902903,0.38020393295458055,0.862054447013699,0.6750460016643439,0.4047640496944429,0.5467181790828113,0.07932621294531883,0.15151404736435414
7,measure_1,2041,0.41520665462289374,0.9859675681855737,0.1759526595060874,0.797577079395159,0.45023466339384277,0.5971587795865247,0.009100468034750175,0.4242129123675171,0.3011943668078092,0.6379363344155075,0.16906818892837117,0.6133735211632171,0.049041363031293805,0.3015917468700199,0.18453914524723858,0.7619133114009398,0.39047295030493734,0.6966831459245985,0.6559036318437345,0.8522996183136785,0.7441870124797516,0.1305934302848264,0.6632277785140975,0.9146782161011728,0.9498335790163843,0.8722929719202399,0.4491905347227224,0.583845770085481,0.9367542621684484,0.7304671583689434,0.09317181930332341,0.5198362096193516,0.3894536802632814,0.831835624168762,0.057023943284357115
7,measure_1,2042,0.39014886743954746,0.052488256958918456,0.5979999926705053,0.020527735428568894,0.4276982562886815,0.5507304782727918,0.18673463500024767,0.19976391269820204,0.8660226026962472,0.2306086278530478,0.27412526541965276,0.9378960198087187,0.8567056156062384,0.600213864754167,0.1325798645935239,0.7699441393621166,0.6497285406693909,0.6797155538558879,0.045243425245936164,0.34643354936374626,0.8684916600167258,0.8747875504948085,0.3605309503205788,0.17931989702808748,0.8419210140449096,0.4731501424104315,0.12371926407821987,0.278273071944487,0.1096450071499141,0.8717617839328289,0.1795776221906249,0.13066163923751706,0.645663992568511,0.31198302993429083,0.8578624882164448
7,measure_1,2043,0.8262223392985957,0.545959900902804,0.06450160301073227,0.01703418434206938,0.8695934531921402,0.3065048750599688,0.8807559363578504,0.8909391096606891,0.4454355161131933,0.15035681095457853,0.8670127021436962,0.6158473246376395,0.8997890748286982,0.9051296171021457,0.11650338371553837,0.47600947644008873,0.7264906006592288,0.6694608024404577,0.4003610897811648,0.24740168439322108,0.7740435253235796,0.8961970122021171,0.03798047110645009,0.9934804598671068,0.1892111845379134,0.25752918180596096,0.9225361776437094,0.1251830138571951,0.0619329627031191,0.5250115557148324,0.6064601212877109,0.003664323763469479,0.08604006288637045,0.05673226875457127,0.8801602563601607
7,measure_1,2044,0.2973764704750165,0.6882737010161288,0.15718405691111614,0.040928369058580216,0.5146356805332076,0.7983900338196673,0.9508654863773454,0.5512712343889198,0.23132261020912614,0.4496547053137192,0.9914095721193525,0.7917720090151397,0.28451598730188343,0.6161946416860453,0.06041238591152043,0.44345765845698637,0.965299962016257,0.2715751591703873,0.3918085949416452,0.4515404401943517,0.522261308918199,0.7207771689736956,0.14538329630896074,0.7938291175555074,0.5131660345205056,0.550751050514585,0.914955593478615,0.8334990606718783,0.792357563934156,0.47900465167335005,0.6640842080582318,0.26621751882235545,0.9784553457310425,0.9411096580556442,0.03655103423585471
7,measure_1,2045,0.9128377905705078,0.34259398651962236,0.08995403458662932,0.20823060582713782,0.1827665569325283,0.8230292300331074,0.4532542843609988,0.8784230313521489,0.3854644057232707,0.125272730468454,0.9322678156990752,0.7877849788524552,0.4456026742500916,0.29612298013135185,0.9929636959463609,0.557929397440243,0.4595578329824621,0.1166971938591107,0.47107494951248563,0.9460817332751883,0.32437006923513223,0.9972890014805913,0.9712713513081381,0.8856356257176579,0.9922916311082842,0.36805382458193636,0.059487675124045514,0.7318047345681521,0.696720500705307,0.7948025740059541,0.12842530212352732,0.26271102194081997,0.697223363385413,0.05472075903070872,0.47391981079862566
7,measure_1,2046,0.8924953550290792,0.975256588389632,0.5709812147749411,0.7792728796722083,0.4206177606902687,0.23195169662123727,0.0571137473195833,0.29825779459043,0.12627110382807105,0.4461232494609698,0.3445342152334173,0.7698345408021436,0.3923821798304715,0.19102231912170298,0.784303092213451,0.6422448599905362,0.45228402743172336,0.3454890536372126,0.7674276576046932,0.6319058945799477,0.7186658489213853,0.9928473430692578,0.9145734827301031,0.24551570103136222,0.10039073450101854,0.17495085688612177,0.4773164000607927,0.251001816272756,0.7529049406218072,0.7980173115373045,0.14506468037604736,0.8739729357146278,0.3188312852663844,0.2746185316567551,0.9656238033930511
