primary_id,measure,year,field_1,field_2,field_3,field_4,field_5,field_6,field_7,field_8,field_9,field_10,field_11,field_12,field_13,field_14,field_15,field_16,field_17,field_18,field_19,field_20,field_21,field_22,field_23,field_24,field_25,field_26,field_27,field_28,field_29,field_30,field_31,field_32,field_33,field_34,field_35
23,measure_1,2022,0.7328963127447697,0.5721817904309612,0.41360129520562217,0.7061023083257552,0.17466477878333786,0.8463563468726935,0.14448873174842602,0.5182391203498636,0.3402662666410172,0.43876502782309124,0.1384867663733128,0.5864555337827967,0.9286180343401248,0.48458730876741873,0.08478914895644807,0.5157423164687688,0.30847685845458783,0.34545176997352744,0.37116130320928054,0.0817399374583958,0.4768483539192375,0.028944498032655863,0.14390097702766325,0.5119996271597,0.7442172431272152,0.044068394175585834,0.2338636551019989,0.13434587173158197,0.93280128562225,0.21987872067338055,0.7069005602207802,0.10698121380829961,0.49402927198467006,0.18357307016620372,0.057009078521253365
23,measure_1,2023,0.1598487865681859,0.07527257086451844,0.1128223202232802,0.001711667132112793,0.39788283555010795,0.5338245881148755,0.7659699758515269,0.9176218430315248,0.7875958391639503,0.47554773069106415,0.20401664692806287,0.9582633861561539,0.23715749368201666,0.3956747321392866,0.033985055064915115,0.2779918095211792,0.9679950348406555,0.4995939163172449,0.9068506307305291,0.1882408775703508,0.7292679789678105,0.4860987200192395,0.6367878352307307,0.7991820427065122,0.5359060381221971,0.6412590968789978,0.3028049390667008,0.26394817941986015,0.548736006330703,0.5726499957374873,0.147154997614245,0.07618550181805683,0.6559223325043032,0.9869654714991241,0.6227089705130849
23,measure_1,2024,0.9487595315561752,0.3459666112587474,0.04621462613333249,0.8459654307886821,0.6314904796683499,0.9848625681955226,0.7350832548608034,0.05498212146498016,0.5428151654758774,0.8622433354533358,0.011942014359267894,0.30024631209316555,0.32255370960308605,0.250417732269406,0.7834059754829278,0.396769930506513,0.1601108048440565,0.1437921320478598,0.9911155872718402,0.5565448943009347,0.45105338177347076,0.15313123756156,0.717914675488946,0.5785633799360974,0.289107698946787,0.21026761266178795,0.9798003064884712,0.4744008732923488,0.7490154916942978,0.8449929498788776,0.8039868898884626,0.3041777938840682,0.7474606465302501,0.7935994208106086,0.0877410886799147
23,measure_1,2025,0.6109838161583377,0.5720739115557822,0.4377648257628982,0.38489112749761645,0.10691390678712365,0.6765349519334738,0.8630099087730457,0.002615656648131681,0.8858709183876258,0.9194111045437597,0.7283188036989151,0.1433779625642616,0.21168011658102726,0.7787551167042815,0.9559214948233637,0.6606457115682424,0.17749660071338724,0.23866138874669052,0.9234852299150227,0.85777702844974,0.42241856962615054,0.20230147112156882,0.9067398287785119,0.5147959111507432,0.7323432416362573,0.46023079943291545,0.6507032324691951,0.0589288631746826,0.7341427171045175,0.23196523286915294,0.8659841259809328,0.1900624798795254,0.2181814935616888,0.8054286771377155,0.7609913138887671
23,measure_1,2026,0.465493779719627,0.48788079457558997,0.1111534805601454,0.9013064839687953,0.8616485280179839,0.3543833617640597,0.5873565862787659,0.9926639555358051,0.06891641469579024,0.6192115802571035,0.11636124977093232,0.9052351077831129,0.8175577817685056,0.7391221006016978,0.015348024211900402,0.27124582654308704,0.9386461952143366,0.7768362750598428,0.6986208300594845,0.2056630618389117,0.9418584458697394,0.13711167200797303,0.15810399979433243,0.2712375775947399,0.12155364408665814,0.6756218802672677,0.4090939722951862,0.3537388089198925,0.24541138546770302,0.07746579366811301,0.6761946500009003,0.9677244807009782,0.1862982057932976,0.6565719284932605,0.22922604153608506
23,measure_1,2027,0.4412195777684662,0.9668944000360205,0.8006557341395617,0.3071791673338037,0.16338762447589905,0.828509920902374,0.36358982477502455,0.8596220199914039,0.8024086904590064,0.268463267189633,0.9089210558112846,0.2823226952251132,0.4477151749520898,0.22741594565961543,0.6238506309807036,0.9944054719668137,0.9853848749197739,0.8987355608599836,0.6993097112343996,0.8623505394067156,0.4890864068795151,0.08809865719715748,0.18551323992456203,0.6775414883888646,0.4415289329468478,0.2628480570122659,0.7674766353224034,0.7314303809554047,0.7958889975822105,0.5601653076035084,0.45797348824383455,0.49386114233274825,0.2739388958578737,0.9655209174739999,0.9545426827376324
23,measure_1,2028,0.037611582657823606,0.03559712830476647,0.9840021544810633,0.8454824450482509,0.7728686806931734,0.22749103280276273,0.0667867556396704,0.21119806293955612,0.471495880065642,0.4157969550808497,0.861080092035679,0.9057383516203258,0.09424654125001641,0.7576166972468859,0.9974233228775813,0.6388420670294718,0.9685976703484309,0.23018901086551335,0.0761039675927927,0.7749102331460249,0.006535520652830362,0.01807107909029193,0.28756022749200416,0.2396661296643473,0.3339746584541896,0.5721738573204801,0.04108993406499872,0.37790164097781775,0.8065546230946786,0.9501050981101702,0.9570496426276179,0.9163229485003073,0.20680439075878665,0.9500590082680852,0.30893077329047736
23,measure_1,2029,0.09792351702657187,0.5480280155926602,0.13937196717205602,0.40565263750510094,0.1467738696253963,0.8135899005437697,0.4382564768942484,0.024296620510668276,0.7482867776587271,0.9019663603219533,0.7674653854011289,0.7014223403864215,0.29370691445288943,0.5219276975535172,0.14634390122130714,0.9643115656075507,0.31975807696350944,0.7459521707341362,0.27573853849372576,0.5892932493274441,0.9773070697545914,0.8647669907306986,0.4952791698526329,0.09102231323014276,0.9815694914974794,0.9401118917314127,0.30596535638791644,0.8351363621044613,0.3906088117136146,0.6776951888146752,0.6399589744944191,0.28332380361311615,0.8982915670348679,0.04615444490054876,0.7248060045176256
23,measure_1,2030,0.2506171607595885,0.28682095423836707,0.14935397836136788,0.29209649483935907,0.8234091575567506,0.45432662816012104,0.7086618875064856,0.26411150627596824,0.17992899750684666,0.702352175576945,0.07113643594201358,0.06048089947403634,0.613030031896428,0.6343103454205083,0.8278522850511936,0.03490685683544792,0.5460735338352757,0.8366159954811151,0.8395180281391214,0.44160984694268446,0.3863196072045594,0.8341717230195748,0.4678089550188508,0.6580272431373203,0.8404727035787747,0.08148398914213317,0.29806050679009954,0.7027140274318222,0.8437807100756521,0.235427372627669,0.04613100253268365,0.9939488316272607,0.7200677871991064,0.025598791974612678,0.6305224021905806
23,measure_1,2031,0.831385070825854,0.7811774267327835,0.7018810085634065,0.5633878057810219,0.8059819269924198,0.2098343262223198,0.6323950592727001,0.5008048640333707,0.23489129053029045,0.50741658577475,0.7451522338066211,0.0397597329966638,0.15838349280727326,0.9581636275789673,0.15684914379254145,0.6417143179115876,0.179794962672979,0.843980274223823,0.4561994768886114,0.2934129211845862,0.310387487213714,0.6278158357976313,0.7838710085589362,0.25661811311060234,0.8865117784977955,0.8013829118732791,0.1686732714816842,0.49026891289748553,0.12531060228331226,0.673069500564328,0.37364868613330704,0.9651517335045691,0.6913624094932846,0.8812211305467541,0.2268810958702856
