primary_id,measure,year,cost_1,cost_2,cost_3,cost_4,cost_5,cost_6,cost_7,cost_8,cost_9,cost_10,cost_11,cost_12,cost_13,cost_14,cost_15,cost_16,cost_17,cost_18,cost_19,cost_20,cost_21,cost_22,cost_23,cost_24,cost_25
24,measure_1,2022,0.9757301569391537,0.9291943762019754,0.9906879928156616,0.9737621884032575,0.6882716204851838,0.7643236511352661,0.9595401484081839,0.3835124836464747,0.3557889921449221,0.7496878996028,0.21085868626285076,0.352858012926196,0.4308543888652837,0.467582403915873,0.5240404660410268,0.6876384784418761,0.035106138583236524,0.9227759636852709,0.6704843069083316,0.3187024280329578,0.23102572572622704,0.5054610565415447,0.8197740286857436,0.14736214962943528,0.6051354534430086
24,measure_1,2027,0.324187591109215,0.22643864283633597,0.8081590027757044,0.3013144351745831,0.8022484640127981,0.16330866032408076,0.8205835466105551,0.47049684504871103,0.11641854395360796,0.526102420763227,0.8145792520640855,0.8366701017717081,0.8557686767601653,0.6783440407778205,0.5171493125068211,0.7547741151881444,0.5234047691044246,0.9653896554138759,0.3138901898968137,0.1431521267008028,0.7295729134059628,0.6667995018117011,0.1562960258952506,0.6055689298477881,0.5235460370813828
24,measure_1,2032,0.993898333864635,0.35133855267750624,0.8769889772083039,0.6789512370937426,0.09716405793874638,0.3339209234047158,0.8491826286584466,0.8819167999196944,0.45668255644752476,0.014691944132493973,0.2223460377422003,0.3499213666410629,0.36631544895544843,0.9733657470155179,0.789651782883234,0.7006983727397853,0.8783367394158819,0.4545730785015132,0.5876286150937258,0.053025344154309484,0.8745231562348743,0.9404955624402453,0.9126363787397176,0.04081457650279119,0.22286314244493743
24,measure_1,2037,0.3711369023818222,0.21722436625294006,0.6025857877371918,0.8107220051895172,0.8176070338607017,0.8257806055183842,0.4849650837814704,0.3612716296130528,0.45308303706809583,0.7025187989090481,0.22080546793338185,0.23059907520887413,0.13505419251166295,0.38208661682925416,0.1434905080074479,0.4386190053242067,0.2124192177385218,0.1303537450825305,0.9283786860605692,0.7545470538649206,0.19167424252054588,0.08804615354840739,0.45507306278732274,0.7739039793109203,0.08715327508054593
24,measure_1,2042,0.027413757288181406,0.1848643607962802,0.7209814509372341,0.6489914031422351,0.15072974334179723,0.5520125079901903,0.7092535981199918,0.18396998542837428,0.29048284192208385,0.868565677624553,0.9053429974528172,0.7380322253481731,0.008421494108139194,0.7187696375732119,0.17076885803832087,0.5570991048542914,0.768969305571975,0.1626034539719282,0.5893693367967425,0.002742277777435631,0.6894611857968374,0.9427526952800619,0.6772020945048145,0.14980796635654714,0.981715356315087
24,measure_1,2047,0.2270128784942509,0.6850397882989864,0.620389666972152,0.6159258991339306,0.14165799749581431,0.8233371828911235,0.42891556630825234,0.9312600564691951,0.6998259402099632,0.3587287309458945,0.4351446452284059,0.5341725687604366,0.27653643138402584,0.17307074538712808,0.9203682844579648,0.62326377731084,0.6740401017760688,0.38318892221534506,0.5953902892542282,0.8455427443108602,0.18327895014788076,0.3444719834445277,0.495308675133328,0.6410973209986844,0.405602227798752
24,measure_2,2022,0.3895401056229898,0.8418473104548575,0.8819178756520015,0.8125069280230184,0.7900112050807132,0.7093973692992243,0.41983124501000413,0.9429929467584227,0.644632362483156,0.9291404503903496,0.07637040887958735,0.07701808412800026,0.9227052211466399,0.49513140368515507,0.9537141601882465,0.6604607179324894,0.2552377889637737,0.3338261612297786,0.006056715377493527,0.48511855127430425,0.7046065990877095,0.9732804360239264,0.32306113001525283,0.7494056201724151,0.31603702970306446
24,measure_2,2027,0.9469455515374832,0.9739729524546038,0.5916797281613916,0.6263867682273767,0.05412861084615128,0.24432765278951274,0.04847565652677144,0.7475459548247951,0.510013382396197,0.11465387955235629,0.31188473372058545,0.25413853365929895,0.29195889730157576,0.33039126781890893,0.3184297576800438,0.18115750659313812,0.647455057654638,0.8251927480715748,0.06736322143356999,0.9238072847203733,0.2239887281691667,0.9141971961794132,0.0647960229598259,0.6723660553386789,0.010621093779132673
24,measure_2,2032,0.3113740365979615,0.5695703509056278,0.37692788714740066,0.9760252301406169,0.958850457745468,0.17723086537265897,0.17091189499195603,0.17327538156561806,0.7385369612410927,0.07716408055407897,0.6688824547772649,0.7686671963007026,0.8795498003505189,0.1860798135022257,0.7047938431268539,0.405475547883555,0.8441962430539809,0.9653969635521549,0.24124813968948977,0.5993449055582594,0.3169751075534398,0.0643500513065649,0.4009187853155949,0.9591060346066498,0.658005873227968
24,measure_2,2037,0.7806367511690677,0.5499578994916169,0.4748264749341182,0.21529507621891808,0.435632425373508,0.2503510182676908,0.10383658556332964,0.9129276620148004,0.5128180916301016,0.611236771971467,0.8665404122391616,0.3043896664178253,0.23537002957514197,0.37176218111489434,0.1815621437045346,0.3158984106115682,0.24388022358182793,0.1361601528210823,0.3568045761162675,0.30579634329317074,0.6039199405785919,0.7210173803322354,0.2255932818675388,0.5518826529304823,0.031523008840598776
